x,y,Thickness,GATE,Inferred
619484.0472974639,6730935.01797795,659.171637555155,SA,False
619493.4773491699,6730934.952142213,658.585528326206,SA,False
619502.9074008758,6730934.886306475,656.595688936704,SA,False
619512.3374525817,6730934.820470737,654.605849547203,SA,False
619521.7675042878,6730934.754635,652.616010157701,SA,False
619531.1975559937,6730934.688799262,650.6261707682,SA,False
619540.6276076996,6730934.622963525,648.6363313786991,SA,False
619550.0576594056,6730934.557127788,646.646491989197,SA,False
619559.4877111115,6730934.49129205,644.176295820655,SA,False
619568.9177628175,6730934.4254563125,640.052425781543,SA,False
619578.3478145235,6730934.359620575,635.928555742432,SA,False
619587.7778662294,6730934.293784837,631.80468570332,SA,False
619597.2079179353,6730934.227949101,627.680815664208,SA,False
619606.6379696414,6730934.162113363,623.556945625097,SA,False
619616.0619691344,6730933.828591924,619.465774780782,SA,False
619625.4853602571,6730933.468162642,616.411924051061,SA,False
619634.9087513799,6730933.107733359,613.35807332134,SA,False
619644.3321425028,6730932.747304076,610.304222591619,SA,False
619653.7555336256,6730932.386874794,607.250371861898,SA,False
619663.1789247483,6730932.026445511,604.1965211321769,SA,False
619672.6023158712,6730931.6660162285,601.142670402456,SA,False
619682.025706994,6730931.305586945,598.0244152179889,SA,False
619691.4490981168,6730930.945157663,594.85691578164,SA,False
619700.8724892396,6730930.58472838,591.689416345291,SA,False
619710.2958803624,6730930.224299097,588.521916908941,SA,False
619719.7192714852,6730929.863869814,585.354417472592,SA,False
619729.1426626081,6730929.503440532,582.186918036243,SA,False
619738.5660537308,6730929.14301125,579.019418599894,SA,False
619747.9894448536,6730928.782581966,576.1358714292891,SA,False
619757.4128359765,6730928.422152684,573.261658977787,SA,False
619766.8362270993,6730928.061723401,570.387446526285,SA,False
619776.259618222,6730927.701294119,567.5132340747821,SA,False
619785.6830093449,6730927.340864835,564.63902162328,SA,False
619795.0996281323,6730926.839804226,562.246645077374,SA,False
619804.5140473075,6730926.293067438,560.045120646436,SA,False
619813.9284664827,6730925.74633065,557.843596215498,SA,False
619823.3428856578,6730925.199593862,555.6420717845599,SA,False
619832.757304833,6730924.652857074,553.4405473536219,SA,False
619842.1717240082,6730924.106120286,551.239022922685,SA,False
619851.5861431834,6730923.559383498,548.524253688019,SA,False
619861.0005623585,6730923.01264671,544.996811133903,SA,False
619870.4149815338,6730922.465909922,541.469368579786,SA,False
619879.8294007089,6730921.919173134,537.94192602567,SA,False
619889.243819884,6730921.372436346,534.414483471554,SA,False
619898.6582390593,6730920.825699558,530.887040917438,SA,False
619908.0726582344,6730920.27896277,527.196672951838,SA,False
619917.4870774096,6730919.732225982,523.3164861423099,SA,False
619926.9014965848,6730919.185489194,519.436299332782,SA,False
619936.31591576,6730918.6387524055,515.556112523255,SA,False
619945.7303349351,6730918.0920156175,511.67592571372705,SA,False
619955.1522700478,6730917.734887461,507.703121051585,SA,False
619964.5804269318,6730917.534719304,502.59341002669294,SA,False
619974.0085838159,6730917.334551146,497.4836990018,SA,False
619983.4367406999,6730917.134382989,492.37398797690696,SA,False
619992.864897584,6730916.934214831,487.264276952015,SA,False
620002.293054468,6730916.734046674,482.15456592712195,SA,False
620011.721211352,6730916.533878517,477.04485490223,SA,False
620021.1493682361,6730916.333710359,471.93514387733705,SA,False
620030.5775251201,6730916.133542202,467.38994865113,SA,False
620040.0056820042,6730915.9333740445,462.98282289215996,SA,False
620049.4338388882,6730915.7332058875,458.57569713319,SA,False
620058.8619957722,6730915.53303773,454.16857137422096,SA,False
620068.2901526563,6730915.332869573,449.76144561525103,SA,False
620077.6960603634,6730915.602600189,445.354319856281,SA,False
620087.0631244739,6730916.692700859,442.046762285045,SA,False
620096.4301885844,6730917.78280153,439.118319409929,SA,False
620105.7972526948,6730918.872902201,436.189876534814,SA,False
620115.1643168053,6730919.963002871,433.26143365969904,SA,False
620124.5313809157,6730921.053103542,430.33299078458396,SA,False
620133.8984450261,6730922.143204212,427.404547909468,SA,False
620143.2655091366,6730923.233304882,424.47610503435305,SA,False
620152.6325732471,6730924.323405554,421.096378168981,SA,False
620161.9996373575,6730925.413506224,417.423773369839,SA,False
620171.366701468,6730926.503606894,413.75116857069804,SA,False
620180.7337655784,6730927.593707565,410.078563771556,SA,False
620190.1091065027,6730927.788332241,406.405958972414,SA,False
620199.494719971,6730926.871561088,402.733354173273,SA,False
620208.8803334392,6730925.954789935,399.06074937413103,SA,False
620218.2659469073,6730925.038018782,394.885935478622,SA,False
620227.6515603756,6730924.121247629,389.71235306591905,SA,False
620237.0371738438,6730923.204476477,384.538770653215,SA,False
620246.422787312,6730922.287705324,379.36518824051103,SA,False
620255.8084007802,6730921.370934171,374.191605827807,SA,False
620265.1940142484,6730920.454163018,369.018023415103,SA,False
620274.5796277166,6730919.537391865,363.903660750988,SA,False
620283.9652411848,6730918.620620712,358.945644272146,SA,False
620293.350854653,6730917.703849559,353.98762779330497,SA,False
620302.7364681212,6730916.787078406,349.02961131446403,SA,False
620312.1220815894,6730915.870307254,344.071594835623,SA,False
620321.5076950577,6730914.953536101,339.113578356782,SA,False
620330.8933085258,6730914.036764948,333.635889218679,SA,False
620340.278921994,6730913.119993795,328.092765205068,SA,False
620349.6645354623,6730912.203222642,322.549641191456,SA,False
620359.0501489305,6730911.286451489,317.006517177845,SA,False
620368.4357623986,6730910.369680336,311.463393164234,SA,False
620377.8213758669,6730909.452909184,306.06333533252996,SA,False
620387.2350982956,6730908.907823984,301.136113987097,SA,False
620396.6518395183,6730908.402656422,296.208892641665,SA,False
620406.0685807411,6730907.89748886,291.281671296233,SA,False
620415.4853219639,6730907.392321299,286.354449950801,SA,False
620424.9020631866,6730906.887153737,281.427228605369,SA,False
620434.3188044094,6730906.381986176,276.500007259937,SA,False
620443.7355456321,6730905.876818614,272.459911702025,SA,False
620453.1522868548,6730905.3716510525,268.932469147909,SA,False
620462.5690280775,6730904.866483491,265.405026593792,SA,False
620471.9857693003,6730904.361315929,261.87758403967604,SA,False
620481.402510523,6730903.856148368,258.35014148556,SA,False
620490.8192517457,6730903.350980806,254.82269893144402,SA,False
620500.2359929684,6730902.845813245,252.21796886174,SA,False
620509.6527341913,6730902.340645683,249.992772125094,SA,False
620519.069475414,6730901.835478121,247.767575388447,SA,False
620528.4866256561,6730901.3381375,245.5423786518,SA,False
620537.9047290259,6730900.859035803,242.74492157417802,SA,False
620547.3228323958,6730900.379934106,239.448030820985,SA,False
620556.7409357656,6730899.900832409,236.15114006779098,SA,False
620566.1590391354,6730899.421730711,232.854249314598,SA,False
620575.5771425053,6730898.942629014,229.557358561404,SA,False
620584.9952458751,6730898.463527317,225.195482312024,SA,False
620594.413349245,6730897.98442562,220.78390040971803,SA,False
620603.8314526149,6730897.505323922,216.37231850741298,SA,False
620613.2495559846,6730897.026222225,211.960736605107,SA,False
620622.6676593545,6730896.547120528,207.549154702802,SA,False
620632.0857627243,6730896.068018831,203.13117410255902,SA,False
620641.5038660942,6730895.588917133,198.68078062926497,SA,False
620650.921969464,6730895.109815436,194.230387155971,SA,False
620660.3400728338,6730894.630713739,189.779993682678,SA,False
620669.7581762037,6730894.151612042,185.329600209384,SA,False
620679.179477524,6730893.758378253,180.496266427686,SA,False
620688.6071275746,6730893.5356137045,175.659177180036,SA,False
620698.0347776253,6730893.312849157,170.822087932386,SA,False
620707.462427676,6730893.090084609,165.984998684736,SA,False
620716.8900777266,6730892.86732006,161.147909437087,SA,False
620726.3177277772,6730892.644555512,156.461143875445,SA,False
620735.7453778279,6730892.421790964,151.944524308799,SA,False
620745.1730278785,6730892.199026415,147.427904742153,SA,False
620754.6006779291,6730891.976261867,143.59573661965402,SA,False
620764.0283279797,6730891.753497319,140.146681677852,SA,False
620773.4559780305,6730891.53073277,136.69762673604902,SA,False
620782.8836280811,6730891.307968223,133.248571794247,SA,False
620792.2865655097,6730891.5886582825,129.799516852444,SA,True
620801.6470772343,6730892.733660368,126.662034184376,SA,True
620811.0075889588,6730893.878662454,124.43683744772899,SA,True
620820.3681006833,6730895.023664541,122.21164071108299,SA,True
620829.7286124078,6730896.168666626,119.986443974436,SA,True
620839.0891241323,6730897.313668712,117.295104381507,SA,True
620848.4496358568,6730898.458670798,109.243456503651,SA,True
620857.8101475814,6730899.6036728835,101.191808625795,SA,True
620867.1706593059,6730900.748674969,93.14016074793949,SA,True
620876.5311710304,6730901.893677055,85.0885128700837,SA,True
620885.8916827549,6730903.038679142,77.0368649922279,SA,True
620895.2521944793,6730904.183681227,68.9852171143721,SA,True
620904.612706204,6730905.328683313,60.93356923651629,SA,True
620913.9732179284,6730906.473685399,52.8819213586605,SA,True
620923.3337296529,6730907.618687484,44.83027348080461,SA,True
620932.6942413774,6730908.76368957,36.7786256029488,SA,True
620942.0547531019,6730909.908691656,28.726977725093004,SA,True
620951.4152648264,6730911.0536937425,20.675329847237197,SA,True
620960.775776551,6730912.198695828,12.623681969381401,SA,True
620970.1362882755,6730913.343697914,4.57203409152559,SA,True
609827.287,6732898.8676,0.0,SW,True
609836.4012197423,6732895.825235785,8.34705098823769,SW,True
609845.5154394845,6732892.7828715695,16.6941019764754,SW,True
609854.6296592269,6732889.740507355,25.041152964713103,SW,True
609863.7438789691,6732886.6981431395,33.3882039529508,SW,True
609872.8580987114,6732883.655778924,41.7352549411885,SW,True
609881.9723184536,6732880.6134147085,50.0823059294261,SW,True
609891.0865381958,6732877.571050494,58.429356917663796,SW,True
609900.2007579382,6732874.5286862785,66.7764079059015,SW,True
609909.3149776804,6732871.486322063,75.1234588941392,SW,True
609918.4291974227,6732868.443957848,83.47050988237692,SW,True
609927.5434171649,6732865.401593633,91.81756087061459,SW,True
609936.6576369072,6732862.3592294175,100.164611858852,SW,True
609945.7718566495,6732859.316865202,108.51166284709,SW,True
609954.8860763918,6732856.274500987,116.858713835328,SW,True
609964.000296134,6732853.232136772,125.205764823565,SW,True
609973.1145158763,6732850.189772557,133.552815811803,SW,True
609982.2287356185,6732847.147408341,141.899866800041,SW,True
609991.3429553609,6732844.105044126,150.246917788278,SW,True
610000.4571751031,6732841.062679911,158.593968776516,SW,True
610009.5713948454,6732838.020315696,166.941019764754,SW,True
610018.6856145876,6732834.97795148,175.288070752991,SW,True
610027.7998343299,6732831.935587265,183.63512174122897,SW,True
610036.9140540722,6732828.89322305,191.982172729467,SW,True
610046.0282738145,6732825.850858835,200.329223717705,SW,True
610055.1424935567,6732822.808494619,208.676274705942,SW,True
610064.256713299,6732819.766130404,217.02332569418,SW,True
610073.3709330412,6732816.723766189,225.370376682418,SW,True
610082.4851527836,6732813.681401974,233.71742767065498,SW,True
610091.5993725258,6732810.639037758,242.06447865889302,SW,True
610100.7135922681,6732807.596673543,250.411529647131,SW,True
610109.8278120103,6732804.554309328,258.758580635368,SW,True
610118.9420317526,6732801.511945113,267.105631623606,SW,True
610128.0562514949,6732798.469580897,275.452682611844,SW,True
610137.1704712372,6732795.427216682,283.79973360008097,SW,True
610146.2846909794,6732792.384852467,292.146784588319,SW,True
610155.3989107216,6732789.342488252,300.493835576557,SW,True
610164.5131304639,6732786.300124036,308.84088656479497,SW,True
610173.6273502063,6732783.257759821,317.187937553032,SW,True
610182.7415699485,6732780.215395606,325.53498854127,SW,True
610191.8557896907,6732777.173031391,333.882039529508,SW,True
610200.970009433,6732774.130667175,342.229090517745,SW,True
610210.0842291752,6732771.08830296,350.57614150598295,SW,True
610219.1937839896,6732768.032057537,358.923192494221,SW,False
610228.2955832445,6732764.952734259,367.27024348245794,SW,False
610237.3973824993,6732761.87341098,375.61729447069604,SW,False
610246.432337025,6732758.613409463,383.964345458934,SW,False
610255.346673415,6732755.027382658,392.31139644717103,SW,False
610264.2610098051,6732751.441355852,400.658447435409,SW,False
610273.2217906204,6732748.00883573,409.005498423647,SW,False
610282.6289236591,6732746.051585229,416.38767992665606,SW,False
610292.0360566977,6732744.094334729,423.306889897227,SW,False
610301.0354607804,6732741.077250503,430.226099867798,SW,False
610309.3288322871,6732736.224934501,437.761171015522,SW,False
610317.6222037937,6732731.372618499,445.302028756886,SW,False
610326.6336423494,6732728.101173206,452.84288649825106,SW,False
610335.7443084407,6732725.048183705,460.383744239615,SW,False
610344.8549745322,6732721.995194202,468.054315024516,SW,False
610353.9656406235,6732718.9422047,476.19224947854,SW,False
610362.876549011,6732715.356684766,484.330183932564,SW,False
610371.7474801219,6732711.664590136,492.468118386587,SW,False
610380.618411233,6732707.9724955065,497.683128629693,SW,False
610389.4722630874,6732704.242806586,502.696623989725,SW,False
610398.0886182811,6732699.99034792,507.710119349757,SW,False
610406.7049734748,6732695.7378892545,512.72361470979,SW,False
610415.5807516788,6732692.082332238,516.680091479377,SW,False
610424.5682662377,6732688.683867352,519.717793417676,SW,False
610433.5557807967,6732685.285402466,522.755495355976,SW,False
610442.6080407214,6732682.068150854,526.4938519195861,SW,False
610451.714264448,6732679.001936417,531.000442624103,SW,False
610460.8204881747,6732675.93572198,535.5070333286191,SW,False
610469.9267119013,6732672.869507545,539.671850291723,SW,False
610478.7144837778,6732669.000699463,543.646715593966,SW,False
610487.4457165003,6732664.98939585,547.621580896209,SW,False
610495.4725377088,6732659.978083865,551.442112669062,SW,False
610502.1896619294,6732653.107478089,554.2926322696151,SW,False
610509.4265112218,6732647.92646501,557.143151870167,SW,False
610518.8438406131,6732649.834052141,559.993671470719,SW,False
610528.2306003303,6732649.810834742,562.844191071271,SW,False
610537.5828205653,6732647.60607666,565.6947106718229,SW,False
610546.9350408004,6732645.401318576,569.083016441705,SW,False
610556.2995965354,6732643.256034376,572.572445607898,SW,False
610565.757214559,6732641.559436943,576.0618747740921,SW,False
610572.0656758768,6732635.447202152,579.551303940285,SW,False
610576.7501656434,6732627.057891265,582.133133854561,SW,False
610579.922072134,6732618.067423672,583.862936347204,SW,False
610582.2744074495,6732608.751228092,585.592738839846,SW,False
610588.0818227245,6732602.171012668,587.322541332489,SW,False
610596.610812898,6732597.745935477,588.760612932586,SW,False
610605.2658407605,6732593.654518779,589.8928472914071,SW,False
610614.5903991454,6732591.335555119,591.025081650228,SW,False
610623.5026820335,6732588.171541442,592.157316009048,SW,False
610631.0694965601,6732582.249692116,592.972679916958,SW,False
610638.6363110867,6732576.327842789,593.284044365634,SW,False
610646.1068780741,6732570.3029578645,593.59540881431,SW,False
610652.5298917807,6732563.156638781,593.906773262986,SW,False
610658.9529054874,6732556.010319696,594.0136446805719,SW,False
610665.375919194,6732548.864000612,594.0136446805719,SW,False
610671.7284108385,6732541.655083431,594.0136446805719,SW,False
610678.0623080662,6732534.429661129,594.010246172377,SW,False
610684.3962052938,6732527.204238827,592.388556335524,SW,False
610690.7301025215,6732519.978816525,590.766866498672,SW,False
610697.806268813,6732513.589680039,589.145176661819,SW,False
610705.732422743,6732508.158191715,587.356195686903,SW,False
610713.6585766729,6732502.726703392,585.33809277882,SW,False
610721.718783653,6732497.569908018,583.319989870737,SW,False
610730.8773785918,6732494.6638591075,581.3018869626529,SW,False
610740.0359735307,6732491.757810196,579.4806981220501,SW,False
610749.1945684695,6732488.851761285,577.9618471529,SW,False
610758.4338980668,6732486.244874154,576.44299618375,SW,False
610767.8110505932,6732484.148689043,574.437490540182,SW,False
610777.1882031197,6732482.05250393,571.472114838509,SW,False
610786.5653556461,6732479.956318818,568.506739136836,SW,False
610795.9425081725,6732477.860133706,565.047290180487,SW,False
610805.319660699,6732475.763948594,559.6582901072541,SW,False
610814.6968132254,6732473.667763482,554.545680252485,SW,False
610824.176642022,6732472.150267406,550.201060038405,SW,False
610833.7025540529,6732470.892498942,545.856439824326,SW,False
610842.9875702081,6732470.434667917,541.463255183755,SW,False
610850.2348304641,6732476.743566419,536.273847705827,SW,False
610857.48209072,6732483.052464922,531.084440227898,SW,False
610866.1827189632,6732484.659653931,525.89503274997,SW,False
610875.7259615652,6732483.540948354,515.341191877326,SW,False
610885.2692041672,6732482.4222427765,504.351858394654,SW,False
610894.8124467692,6732481.303537199,493.600029826904,SW,False
610904.3365463023,6732480.089782047,483.22121487104795,SW,False
610913.5688267684,6732477.427080614,471.61967616501505,SW,False
610922.8011072344,6732474.76437918,453.168449576826,SW,False
610932.0333877004,6732472.1016777465,435.27900378374704,SW,False
610940.4055687455,6732468.304214857,420.908336921792,SW,False
610945.464185832,6732460.13504264,406.001001314617,SW,False
610950.5228029185,6732451.965870424,388.926176709822,SW,False
610951.1431606725,6732442.969603813,371.851352105026,SW,False
610949.3666580353,6732433.526668893,363.813340712562,SW,False
610947.7297465184,6732424.0637340145,356.934358706937,SW,False
610946.7833308247,6732414.501868147,350.05537670131105,SW,False
610945.836915131,6732404.94000228,345.865848357712,SW,False
610953.2594244612,6732402.4244458545,342.946806651377,SW,False
610962.8427562505,6732401.728217916,340.027764945043,SW,False
610972.4032265123,6732400.841384826,336.77259846435004,SW,False
610981.879381466,6732399.251583323,330.46115693714,SW,False
610991.3555364197,6732397.661781819,324.14971540992997,SW,False
611000.8316913734,6732396.071980315,318.289588863096,SW,False
611010.3001691573,6732394.438132422,313.30775768428504,SW,False
611019.7553933398,6732392.728244359,308.325926505474,SW,False
611029.2106175222,6732391.018356296,303.344095326663,SW,False
611038.6658417048,6732389.308468233,299.366488951501,SW,False
611048.0142133633,6732387.092916694,296.030441287119,SW,False
611057.3528802609,6732384.831438836,292.694393622737,SW,False
611066.7045753176,6732382.637297539,288.31826156106604,SW,False
611076.2128235373,6732381.252307531,282.804516115767,SW,False
611085.721071757,6732379.867317525,277.29077067046904,SW,False
611095.2293199769,6732378.482327517,271.77702522517,SW,False
611104.7043520835,6732376.920459482,265.389976621778,SW,False
611114.0672767537,6732374.761611839,258.903217274368,SW,False
611123.430201424,6732372.602764196,252.056728362616,SW,False
611132.8278771678,6732370.6139049325,243.876814880458,SW,False
611142.2868631227,6732368.92495075,235.6969013983,SW,False
611151.7458490777,6732367.235996566,227.516987916143,SW,False
611161.1991583876,6732365.5170104895,219.33707443398498,SW,False
611170.622013504,6732363.6369086355,210.903961569864,SW,False
611180.0448686205,6732361.756806781,202.412203878709,SW,False
611189.4677237369,6732359.876704926,191.85909777896597,SW,False
611199.0052058137,6732359.139129787,177.48843091701198,SW,False
611208.6137501694,6732359.109857055,165.187110110966,SW,False
611218.2222945251,6732359.080584325,155.84617665069499,SW,False
611226.4913795285,6732354.469366786,146.505243190424,SW,True
611234.6027104519,6732349.318513247,140.80917938349398,SW,True
611242.7140413753,6732344.167659708,136.240579818604,SW,True
611250.8253722987,6732339.016806169,131.716942752219,SW,True
611258.9367032221,6732333.8659526305,127.193305685834,SW,True
611267.0480341455,6732328.715099092,122.66966861944799,SW,True
611275.1593650689,6732323.564245553,118.146031553063,SW,True
611283.2706959923,6732318.413392014,113.622394486677,SW,True
611291.3820269156,6732313.262538475,109.098757420292,SW,True
611299.493357839,6732308.111684936,104.575120353906,SW,True
611307.6046887623,6732302.960831396,100.051483287521,SW,True
611315.7160196857,6732297.809977857,95.5278462211356,SW,True
611323.8273506091,6732292.6591243185,91.0042091547502,SW,True
611331.9386815325,6732287.50827078,86.4805720883648,SW,True
611340.0500124559,6732282.357417241,81.9569350219794,SW,True
611348.1613433792,6732277.206563702,77.433297955594,SW,True
611356.2726743026,6732272.055710163,72.9096608892086,SW,True
611364.384005226,6732266.904856624,68.3860238228231,SW,True
611372.4953361494,6732261.754003085,63.8623867564377,SW,True
611380.6066670727,6732256.603149545,59.338749690052296,SW,True
611388.7179979961,6732251.4522960065,54.8151126236669,SW,True
611396.8293289195,6732246.301442468,50.2914755572815,SW,True
611404.9406598428,6732241.150588929,45.767838490896104,SW,True
611413.0519907662,6732235.99973539,41.244201424510706,SW,True
611421.1633216896,6732230.848881851,36.720564358125294,SW,True
611429.274652613,6732225.698028312,32.196927291739804,SW,True
611437.3859835364,6732220.547174773,27.6732902253544,SW,True
611445.4973144598,6732215.396321234,23.149653158969002,SW,True
611453.6086453832,6732210.245467695,18.6260160925836,SW,True
611461.7199763065,6732205.094614156,14.102379026198198,SW,True
611469.8313072298,6732199.943760617,9.57874195981276,SW,True
611477.9426381532,6732194.792907078,5.05510489342737,SW,True
611486.0539690766,6732189.642053539,0.531467827041951,SW,True
620909.2734704458,6740713.696796045,1.4241199323767701,KW1,True
620918.4253408916,6740710.07279209,3.75168220843501,KW1,True
620927.5772113374,6740706.448788133,6.079244484493259,KW1,True
620936.7290817832,6740702.824784178,8.4068067605515,KW1,True
620945.880952229,6740699.200780223,10.7343690366097,KW1,True
620955.0328226748,6740695.576776268,13.061931312668,KW1,True
620964.1846931207,6740691.952772312,15.389493588726198,KW1,True
620973.3365635665,6740688.328768357,17.717055864784502,KW1,True
620982.4884340123,6740684.704764402,20.0446181408427,KW1,True
620991.6403044581,6740681.080760446,22.372180416901003,KW1,True
621000.7921749039,6740677.45675649,24.699742692959198,KW1,True
621009.9440453497,6740673.832752535,27.0273049690174,KW1,True
621017.2653449951,6740667.350023264,29.3548672450757,KW1,False
621024.3860178362,6740660.553983564,31.6824295211339,KW1,False
621031.5066906773,6740653.757943862,35.248351205686205,KW1,False
621038.6273635183,6740646.961904162,39.9982404082439,KW1,False
621045.7480363594,6740640.165864461,46.414653133381904,KW1,False
621052.8687092005,6740633.36982476,53.4476973520124,KW1,False
621059.9893820417,6740626.573785059,60.5155541861059,KW1,False
621067.1100548828,6740619.777745358,69.00679175333511,KW1,False
621074.2307277239,6740612.981705657,78.4594324492822,KW1,False
621081.351400565,6740606.185665957,88.98669303988791,KW1,False
621088.4720734061,6740599.389626255,100.552276950223,KW1,False
621095.5895015124,6740592.590210069,110.534009457761,KW1,False
621102.6634270173,6740585.745524884,120.344102953134,KW1,False
621109.7373525221,6740578.9008397,127.91199019403099,KW1,False
621116.970308256,6740572.228214351,134.29006955634898,KW1,False
621124.3497341699,6740565.7140597245,140.668148918666,KW1,False
621131.7291600837,6740559.199905097,146.83758235864,KW1,False
621139.0175442601,6740552.5841731755,152.929810279097,KW1,False
621146.2976858525,6740545.959244819,157.378111783073,KW1,False
621153.5778274449,6740539.334316464,163.553458002524,KW1,False
621160.8579690373,6740532.709388108,171.68550918947798,KW1,False
621167.8908502742,6740525.824038368,179.817560376433,KW1,False
621174.8840842069,6740518.896930999,188.065609343857,KW1,False
621181.9133676402,6740512.00711252,196.051103767543,KW1,False
621189.0728174207,6740505.25193553,203.011871861726,KW1,False
621196.2322672013,6740498.49675854,210.10072556040902,KW1,False
621203.4181637458,6740491.770822415,220.01408319784,KW1,False
621210.8560540412,6740485.323503183,228.21499408525798,KW1,False
621218.5195860739,6740479.163654913,235.44348402921798,KW1,False
621226.5492090589,6740473.470212014,242.581912053839,KW1,False
621234.5788320438,6740467.776769115,249.683586384747,KW1,False
621241.4168471021,6740460.7285003485,257.085477203869,KW1,False
621247.841946529,6740453.299410799,264.90006092706903,KW1,False
621253.2151015007,6740445.052026791,277.424523045505,KW1,False
621254.8277346399,6740435.95357484,289.93632672495096,KW1,False
621255.7220575964,6740426.547259936,300.141253704659,KW1,False
621260.0009521673,6740417.682656246,310.094082539687,KW1,False
621264.6064539733,6740408.997994736,317.146267850867,KW1,False
621270.6036334482,6740401.288548343,323.80823558789103,KW1,False
621277.7330456851,6740394.501677305,329.960141923176,KW1,False
621284.9381916173,6740387.797605866,336.297121102463,KW1,False
621292.3324139949,6740381.300251577,342.788010031733,KW1,False
621299.7266363727,6740374.802897288,348.93773050155295,KW1,False
621307.1208587504,6740368.305542999,354.83853861907096,KW1,False
621314.3465069124,6740361.624506066,361.416035552315,KW1,False
621321.4531175166,6740354.813762858,368.005559969936,KW1,False
621328.5597281207,6740348.00301965,373.542275671692,KW1,False
621335.5635877755,6740341.086717367,378.056546535518,KW1,False
621342.5634226984,6740334.166280359,381.022080871502,KW1,False
621349.5632576214,6740327.245843352,383.65885491570197,KW1,False
621356.5672816089,6740320.329759869,386.24682571355004,KW1,False
621363.752010224,6740313.601475389,389.55127825936006,KW1,False
621370.9367388393,6740306.873190908,394.389152123025,KW1,False
621378.1526504842,6740300.178818784,400.17194407819295,KW1,False
621385.4587472231,6740293.582525297,405.065671053771,KW1,False
621392.764843962,6740286.9862318095,408.679916025751,KW1,False
621400.9729300854,6740281.6330116475,412.97335452981,KW1,False
621409.4099458719,6740276.59611364,420.804218635766,KW1,False
621416.6783447933,6740269.958304179,428.156978251139,KW1,False
621424.128595369,6740263.526319089,433.939770206307,KW1,False
621431.6113223266,6740257.131091603,439.722562161474,KW1,False
621439.1049021783,6740250.748729207,444.673851881787,KW1,False
621446.6692998775,6740244.450314742,446.702901690618,KW1,False
621454.2336975767,6740238.151900277,448.73195149944803,KW1,False
621461.7071482877,6740231.752655345,448.19500061292604,KW1,True
621468.74980956,6740224.875805809,448.914741222973,KW1,True
621475.7924708322,6740217.998956274,452.615852863564,KW1,True
621482.8351321045,6740211.122106739,456.31696450415495,KW1,True
621489.8777933768,6740204.2452572035,460.018076144745,KW1,True
621496.920454649,6740197.368407669,463.719187785336,KW1,True
621503.9631159212,6740190.491558134,467.420299425926,KW1,True
621511.0057771936,6740183.614708599,471.12141106651706,KW1,True
621518.0484384658,6740176.737859063,474.822522707108,KW1,True
621525.091099738,6740169.861009528,478.52363434769796,KW1,True
621532.1337610104,6740162.984159993,482.22474598828904,KW1,True
621539.1764222826,6740156.107310457,485.925857628879,KW1,True
621546.2190835548,6740149.230460922,489.62696926947,KW1,True
621553.2617448271,6740142.353611387,493.32808091006103,KW1,True
621560.3044060994,6740135.476761851,497.02919255065103,KW1,True
621567.3470673716,6740128.599912317,500.730304191242,KW1,True
621574.3897286439,6740121.723062782,504.431415831832,KW1,True
621581.4323899162,6740114.846213246,508.132527472423,KW1,True
621588.4750511884,6740107.969363711,511.833639113014,KW1,True
621595.5177124607,6740101.092514176,515.5347507536039,KW1,True
621602.5603737329,6740094.215664641,519.235862394195,KW1,True
621609.6030350052,6740087.338815105,522.936974034785,KW1,True
621616.6456962774,6740080.46196557,526.638085675376,KW1,True
621623.6883575497,6740073.585116035,530.339197315967,KW1,True
621630.7310188219,6740066.708266499,534.040308956557,KW1,True
621637.7736800942,6740059.8314169645,537.741420597148,KW1,True
621644.8163413665,6740052.95456743,541.4425322377381,KW1,True
621651.8590026387,6740046.077717894,545.143643878329,KW1,True
621658.901663911,6740039.200868359,548.84475551892,KW1,True
621665.9443251833,6740032.324018824,552.54586715951,KW1,True
621672.9869864555,6740025.447169289,556.246978800101,KW1,True
621680.0296477277,6740018.570319753,559.948090440691,KW1,True
621687.0723090001,6740011.693470218,563.6492020812819,KW1,True
621694.1149702723,6740004.816620683,567.350313721872,KW1,True
621701.1576315445,6739997.939771147,571.051425362463,KW1,True
621708.2002928169,6739991.0629216125,574.7525370030539,KW1,True
621715.2429540891,6739984.186072078,578.453648643644,KW1,True
621722.2856153613,6739977.309222542,582.154760284235,KW1,True
621729.3282766336,6739970.432373007,585.855871924825,KW1,True
621736.3709379059,6739963.555523472,589.556983565416,KW1,True
621743.4135991781,6739956.678673936,593.258095206007,KW1,True
621750.4562604504,6739949.801824401,596.959206846597,KW1,True
621757.4989217226,6739942.924974866,600.6603184871881,KW1,True
621764.5415829949,6739936.048125331,604.361430127778,KW1,True
621771.5842442672,6739929.171275795,608.062541768369,KW1,True
621778.6269055394,6739922.2944262605,611.76365340896,KW1,True
621785.6695668116,6739915.417576726,615.46476504955,KW1,True
621792.712228084,6739908.54072719,619.165876690141,KW1,True
621799.7548893562,6739901.663877655,622.8669883307309,KW1,True
621806.7975506284,6739894.78702812,626.568099971322,KW1,True
621813.8402119008,6739887.910178584,630.269211611913,KW1,True
621820.882873173,6739881.033329049,633.970323252503,KW1,True
621827.9255344452,6739874.156479514,637.671434893094,KW1,True
621834.9681957175,6739867.279629978,641.372546533684,KW1,True
621842.0108569898,6739860.402780443,645.073658174275,KW1,True
